0.141432,0.0494892,-0.232558,-1.2585
0.13987,-0.0997382,0.587246,-1.25692
0.341662,-0.0734527,-0.594329,0.869058
0.160089,-1.04833,-0.622636,0.908293
0.36548,-0.052546,-0.493043,0.898708
0.378999,-0.864362,-0.281093,-1.24613
0.38656,-0.808192,-0.0938191,0.806438
0.191073,0.309117,-0.0598229,0.793797
0.185522,-0.505278,-0.0873771,0.725807
0.18548,-0.474284,-0.0506766,-1.43017
0.195826,-0.432053,1.08614,-1.48834
0.212,-0.259506,0.0818189,0.624689
0.429556,-0.215608,-0.086682,0.682368
0.250758,0.864525,0.794114,-1.42606
0.455576,0.954181,-0.254546,-1.43954
0.266261,-0.284595,-0.307927,0.689751
0.267112,-0.646287,0.663075,0.746153
0.465337,0.572023,0.617825,0.74611
0.272677,-0.0899894,-0.495193,-1.38503
0.465168,-0.116186,-0.699616,-1.42511
0.461444,-0.319989,-0.75433,-1.3976
0.258575,0.78023,-0.696107,0.730588
0.441469,0.901546,0.545148,0.772112
0.233651,0.660306,0.789098,0.794475
0.419832,-0.669255,0.740551,0.736542
0.416199,0.353675,-0.640491,-1.41209
0.211724,-0.57191,-0.929289,-1.47171
0.195984,-0.644177,0.1764,0.642847
0.186907,-0.627317,-0.483593,0.676952
0.189607,0.771539,0.779057,0.666414
0.200837,-0.0397784,-0.252218,0.63698
0.211145,0.757923,-0.43261,0.600306
0.423313,0.620411,-0.531653,-1.53217
0.43683,-0.463113,0.682958,-1.55966
0.442683,-0.568313,0.946861,-1.53762
0.442459,0.700776,-0.108711,0.617095
0.433696,0.94,0.651895,-1.4252
0.416593,-0.269414,0.428554,-1.39252
0.398662,0.399304,0.258607,0.760078
0.185541,-0.632506,0.0298508,0.802315
0.167139,0.444131,-1.1884,0.793414
0.354079,-0.579618,-1.22655,0.754993
0.158614,0.393483,-0.966964,-1.39016
0.158625,-0.586858,-0.605324,0.67433
0.361095,0.430997,0.740379,-1.42
0.177959,0.502296,-0.190271,0.640673
0.387452,-0.473044,-0.205689,-1.45943
0.20382,0.34467,-0.205571,-1.46875
0.408499,0.240502,0.871075,0.669081
0.415941,-0.812759,-0.120322,0.703121
0.419386,0.188985,-0.196539,-1.39649
0.215835,0.341682,-0.217534,0.665784
0.397005,0.298726,-0.0475125,0.662048
0.391239,-0.947735,1.2002,-1.46138
0.19056,0.0639922,0.208813,-1.49471
0.37864,-0.705087,0.994679,-1.4866
0.176124,0.506707,0.699814,0.651264
0.16929,0.51529,0.430583,0.695572
0.169621,0.357134,0.299434,-1.38826
0.179628,0.214633,0.236459,-1.39042
0.391405,-0.924737,-0.878252,-1.3445
0.41248,0.133025,0.0959749,0.826247
0.226897,0.274995,0.13004,-1.20835
0.423713,-0.787168,0.137622,0.903814
0.227824,-0.973888,0.0362249,-1.16112
0.227924,0.310763,-0.0870404,0.939162
0.423274,-0.361461,-0.167206,-1.14948
0.427132,0.599462,-1.19373,-1.15661
0.426055,0.488144,-0.135131,-1.13404
0.222606,0.363741,-1.04488,-1.0847
0.404195,-0.755113,-0.921032,-1.03056
0.399766,-0.745622,0.353524,-0.951155
0.392002,-0.538065,-0.46462,-0.887132
0.187844,-0.264733,-0.401175,-0.827559
0.175048,-0.189037,-0.339767,1.35413
0.363241,0.868401,-0.169684,-0.698827
0.369991,-0.0831399,0.0674492,-0.687359
0.17399,0.86512,1.26605,1.42625
0.172774,-0.20355,1.26303,-0.64259
0.371881,-0.210843,0.0192521,-0.649874
0.382583,0.848112,-0.281309,1.46605
0.386032,-0.14019,0.696071,1.47449
0.182503,0.712137,-0.194117,-0.671534
0.177647,0.699929,-0.189339,-0.734999
0.175671,-0.398738,-0.293788,-0.761888
0.379491,0.478782,0.733424,-0.763353
0.392596,-0.520482,0.8426,1.35162
0.402582,0.510599,0.82946,1.37926
0.402097,0.452682,-0.508632,1.33775
0.195805,-0.772079,0.238554,-0.84207
0.1822,-0.928423,-0.783101,-0.931329
0.37204,-0.764652,-0.635401,1.13301
0.378133,-0.484508,-0.419164,-0.966162
0.377573,-0.323317,0.769261,1.07308
0.372624,-0.277762,-0.247189,-1.044
0.364313,0.849703,0.62116,-1.07215
0.15509,0.879284,0.484983,-1.06964
0.141163,0.65163,-0.639085,1.06809
0.137662,0.360396,-0.728962,1.09338
0.343245,0.212667,0.395697,-0.996519
0.162154,0.196743,0.601065,1.07502
0.177389,0.181264,-0.379152,1.09767
0.389846,-0.919283,0.50447,1.04298
0.407623,-1.00363,-0.663916,0.985311
0.418775,0.230815,0.352362,-1.19254
0.415954,-0.520956,-0.558602,-1.26422
0.213174,-0.47959,0.644494,-1.27418
0.400631,0.588582,-0.359406,-1.25172
0.203737,-0.33178,0.578155,0.903112
0.394919,0.589944,0.526855,-1.13456
0.19897,-0.481119,-0.641545,-1.12316
0.197272,0.561643,0.285582,-1.07441
0.395126,0.603956,0.349818,1.10756
0.403735,0.494585,-0.614267,-0.924097
0.209848,-0.790674,0.333741,-0.91316
0.402011,0.0814208,0.319603,-0.874218
0.401272,0.321779,0.297263,-0.822785
0.201671,-0.74187,-0.784554,1.32904
0.192228,0.101249,0.134842,-0.728011
0.188972,-0.850989,-0.916415,1.38132
0.389587,-0.73006,0.15979,1.37667
0.399342,-0.636942,0.293477,1.35102
0.207816,-0.388609,0.323898,1.25591
0.204281,0.812674,0.162517,1.15175
0.206136,0.826064,-1.05218,-1.034
0.407078,-0.415438,-0.0711671,0.958237
0.221256,0.467183,0.117905,0.898917
0.424737,-0.480623,-0.772924,0.8242
0.234013,-0.446495,-0.769178,0.739184
0.331356,0.290271,0.0199404,-0.516228
