0.0564476,-0.00209897,0.443865,-0.153622,0.0422958,0.121866
0.0589508,0.00901821,0.442539,-0.159353,-0.000278664,0.0888265
0.0612196,0.0204659,0.437536,-0.113178,-0.0817521,0.0582272
0.0629531,0.0337659,0.427863,-0.0082778,-0.135525,0.0271758
0.0638956,0.0469497,0.413078,-0.0368418,-0.0846321,0.0182194
0.064081,0.0598087,0.395558,-0.0292797,-0.0252484,0.013768
0.0638282,0.0730787,0.378338,0.00108877,-0.0331286,0.00904169
0.0631267,0.0861502,0.363255,-0.0237449,-0.0388902,-0.00361575
0.0627064,0.0984531,0.349877,0.0383598,0.0012347,-0.0210418
0.0626588,0.108833,0.336932,0.166159,0.0655498,-0.0180837
0.0635113,0.117026,0.325165,0.251578,0.0972534,-0.0104042
0.065281,0.121938,0.313976,0.174079,0.0440896,-0.00821494
0.0671508,0.124462,0.303203,0.0285512,-0.0867147,-0.0143564
0.0682172,0.125956,0.291527,-0.0252509,-0.205443,-0.0150787
0.0665336,0.126925,0.280711,0.0234712,-0.218265,0.000140938
0.0629845,0.126662,0.271762,0.102151,-0.100134,0.0153392
0.0580752,0.125055,0.265952,0.13158,0.0506847,0.0539232
0.0536447,0.122243,0.263292,0.0702663,0.126037,0.0837216
0.0509008,0.117614,0.264379,-0.0047352,0.0894661,0.0890438
0.0502426,0.112334,0.267112,0.0352531,0.0260386,0.072272
0.0508411,0.106246,0.269363,0.03964,0.0279662,0.0561026
0.0526607,0.0996831,0.27018,0.0349666,0.0867194,0.0340398
0.0560287,0.0928992,0.270848,-0.00891481,0.151154,0.00841396
0.0615552,0.0866479,0.271993,-0.0962803,0.16025,-0.0164889
0.0691477,0.0816564,0.274569,-0.14505,0.0802888,-0.0140687
0.0777543,0.0782805,0.280125,-0.083393,-0.058331,0.00830141
0.0853125,0.0749512,0.286807,-0.0459838,-0.161233,0.0340833
0.0914611,0.073578,0.291315,0.0334296,-0.187322,0.065983
0.0951676,0.0702807,0.295761,0.032498,-0.170467,0.103729
0.095919,0.0656773,0.302525,0.0882619,-0.176029,0.133831
0.0945313,0.0591274,0.309294,0.110364,-0.140058,0.168218
0.0926108,0.0508345,0.315184,0.0962656,-0.0522714,0.182682
0.090259,0.0413496,0.320164,-0.00598953,0.0394285,0.18706
0.0881972,0.0318354,0.325582,-0.100298,0.0879875,0.184218
0.086992,0.0232843,0.332045,-0.150315,0.06032,0.170603
0.0863614,0.0170512,0.338525,-0.166298,0.0123917,0.161349
0.0862255,0.0124341,0.344816,-0.093724,-0.0421088,0.154385
0.0855596,0.00931418,0.350819,-0.0714383,-0.0436855,0.136162
0.0842026,0.00802551,0.357311,-0.137821,-0.0436309,0.125658
0.0819191,0.00834292,0.3641,-0.188448,-0.0751194,0.114012
0.0788345,0.0104475,0.371622,-0.130297,-0.0691255,0.110787
0.0753967,0.0147627,0.379177,-0.0689523,0.000349127,0.102764
0.0718493,0.0203947,0.385837,-0.102633,0.0512334,0.0985858
0.0689179,0.0272501,0.393165,-0.133811,0.0745877,0.0814214
0.0673579,0.0360711,0.40138,-0.105138,0.0808308,0.0755491
0.0667748,0.045746,0.411534,-0.020723,0.0339241,0.0760887
0.0664639,0.0553174,0.421051,-0.00795082,-0.0752346,0.0575598
0.0650722,0.0650291,0.429971,0.0713284,-0.175594,0.0513144
0.0626927,0.0722238,0.436114,0.153945,-0.180545,0.0337493
0.0594704,0.0767966,0.439859,0.213147,-0.070775,0.0338675
0.0556054,0.078651,0.442072,0.21625,0.0324307,0.0271896
0.0516603,0.0764136,0.44616,0.203351,0.0395953,0.00388986
0.0478168,0.0712866,0.451406,0.120402,-0.038101,-0.0220119
0.0437872,0.0640108,0.4565,0.0477753,-0.112321,-0.0413675
0.0389735,0.0552079,0.460705,0.0906491,-0.1394,-0.0618176
0.0329465,0.0443632,0.464619,0.136943,-0.069008,-0.0566058
0.0265413,0.0326562,0.466072,0.121972,0.0163905,-0.0616781
0.0201114,0.019606,0.464194,0.0792354,0.0797308,-0.0732159
0.014616,0.00536639,0.460099,0.0616127,0.0681748,-0.0783825
0.00930747,-0.00900099,0.454121,-0.00565433,-0.00755345,-0.0699207
0.00412146,-0.0233306,0.446775,-0.0432209,-0.0937678,-0.0609954
-0.00176543,-0.0366187,0.439743,-0.10625,-0.124932,-0.0574794
-0.00857196,-0.0478222,0.43389,-0.167047,-0.108069,-0.0499902
-0.0169642,-0.0566025,0.428991,-0.150716,-0.0961352,-0.0286428
-0.0263703,-0.0632122,0.422667,-0.14228,-0.0926783,-0.00701889
-0.0363685,-0.0675059,0.413037,-0.194719,-0.0964737,-0.0102554
-0.0468173,-0.0696939,0.399889,-0.222498,-0.0503609,-0.0286657
-0.0572173,-0.0693605,0.383913,-0.199704,0.00966165,-0.0357413
-0.0673112,-0.0661488,0.367369,-0.168777,0.0246344,-0.0297839
-0.0766567,-0.0612463,0.351007,-0.085609,0.0473845,-0.0382344
-0.0843677,-0.0555078,0.335534,0.0363984,0.0685521,-0.0499688
-0.0908955,-0.0497419,0.320961,0.0473645,0.062323,-0.0426183
-0.0963151,-0.043679,0.306381,-0.0650057,0.080125,-0.0257698
-0.0995152,-0.0372844,0.293142,-0.123319,0.133612,-0.0163829
-0.100372,-0.0299332,0.282156,-0.101711,0.131807,-0.015099
-0.0992401,-0.0213032,0.273712,-0.064556,0.0649963,-0.021904
-0.0968172,-0.0114348,0.269262,-0.0670842,-0.0104984,-0.0272122
-0.0944211,-0.000897817,0.26784,0.000734355,-0.0825983,-0.0227632
-0.0924775,0.00865073,0.268447,0.106993,-0.0730434,-0.00813355
-0.0908569,0.0170643,0.269379,0.143305,0.0218147,0.0291693
-0.0885867,0.023449,0.271177,0.0958934,0.12385,0.0640187
-0.0842235,0.0271161,0.27668,0.0732192,0.141955,0.068508
-0.0778452,0.0295589,0.284465,0.0351203,0.0454703,0.0510482
-0.0710464,0.0318151,0.291524,-0.0291763,-0.062164,0.0475776
-0.0645655,0.0339662,0.296287,-0.0902679,-0.117545,0.0592528
-0.058724,0.0362244,0.298571,-0.0482105,-0.0994428,0.0659497
-0.0538756,0.0389332,0.297916,-0.000830958,-0.0570513,0.0750267
-0.0500601,0.0414393,0.295191,0.0603013,-0.0767417,0.0788046
-0.0474146,0.0422044,0.292294,0.109038,-0.130936,0.0608768
-0.0459601,0.0417157,0.289943,0.0590834,-0.123459,0.0373903
-0.045604,0.0401136,0.28944,-0.0065965,-0.0319447,0.0176647
-0.0457244,0.039048,0.292512,-0.0947892,0.0588684,-0.00150233
-0.044531,0.0384804,0.299649,-0.0130729,0.103586,-0.0274988
-0.0413326,0.0378937,0.310063,0.0438161,0.137342,-0.0457033
-0.0353336,0.0370166,0.322899,0.0503726,0.158442,-0.0453174
-0.0267154,0.0354786,0.336285,0.0224039,0.16203,-0.0289517
-0.0162342,0.0331799,0.348587,0.0180821,0.0914194,-0.00827368
-0.00511965,0.0307494,0.359949,0.0066484,-0.0371813,0.00285851
0.00566332,0.0276409,0.368933,0.0173345,-0.153214,0.00739724
0.0153957,0.0248194,0.373455,0.00715414,-0.214766,0.00841693
0.0230592,0.0211728,0.374495,0.00119312,-0.184085,0.0187555
0.0290231,0.0171341,0.372633,0.0707424,-0.147495,0.0244871
0.0328223,0.0121252,0.368586,0.100249,-0.130637,0.0197073
0.0347969,0.00577556,0.362722,0.0753219,-0.147961,0.0086065
0.0348205,-0.00144807,0.356232,0.0709262,-0.134885,0.0113506
0.0332144,-0.00973027,0.351319,0.0181738,-0.109793,0.019964
0.0292373,-0.0188076,0.34986,-0.00648817,-0.129314,0.0187649
0.023225,-0.0281382,0.350166,0.0483501,-0.170333,0.0232115
0.0150862,-0.0381693,0.351474,0.052968,-0.170111,0.032036
0.0053797,-0.0483505,0.353668,-0.0234368,-0.0896691,0.0265379
-0.00543145,-0.0586635,0.356761,-0.0707277,-0.000984691,0.0141333
-0.0159994,-0.0669079,0.361551,-0.145455,0.0777458,-0.0080773
-0.0250511,-0.0735213,0.366495,-0.0839265,0.13042,-0.0138673
-0.0323811,-0.0792899,0.369297,0.00213402,0.163663,-0.0112334
-0.0375072,-0.0852745,0.368358,0.0370267,0.183778,-0.0202571
-0.0402395,-0.0912074,0.363189,0.0315342,0.185786,-0.0425805
-0.0407168,-0.0971837,0.356135,-0.03362,0.151349,-0.0554277
-0.0385758,-0.103382,0.349383,-0.0345029,0.112451,-0.0596284
-0.0338077,-0.110216,0.342647,0.0288019,0.123488,-0.0716363
-0.0266492,-0.116905,0.335775,0.0145326,0.155346,-0.0727677
-0.0175608,-0.123239,0.328815,-0.122552,0.168447,-0.0808964
-0.00586696,-0.128708,0.321401,-0.166628,0.138269,-0.0724488
0.00845219,-0.132644,0.314878,-0.125421,0.100184,-0.0754876
0.0243562,-0.135001,0.311178,-0.0442555,0.0229157,-0.0840158
0.0408762,-0.136555,0.310676,0.0129782,-0.0340162,-0.103599
0.0565813,-0.138044,0.311976,0.021996,-0.0902586,-0.120886
0.0710167,-0.138968,0.314916,-0.0478526,-0.155535,-0.143797
0.083223,-0.138893,0.319485,-0.132241,-0.171586,-0.159166
0.09271,-0.136671,0.327241,-0.160825,-0.179799,-0.174967
0.0995867,-0.131607,0.335559,-0.138565,-0.218202,-0.184095
0.103712,-0.123995,0.341801,-0.133735,-0.260354,-0.175924
0.104901,-0.114699,0.347176,-0.080655,-0.287337,-0.175797
0.102276,-0.103739,0.351802,-0.0398672,-0.268255,-0.184499
0.0971834,-0.0916269,0.355006,-0.0214978,-0.180801,-0.183727
0.0901868,-0.0794722,0.355349,0.0289873,-0.0543424,-0.189157
0.0828571,-0.0662093,0.354991,-0.0555323,0.0296923,-0.20276
0.0752435,-0.0530727,0.356638,-0.0140266,0.0243177,-0.1943
0.0688986,-0.0397971,0.358931,0.00959453,-0.00386972,-0.1888
0.0626821,-0.0276873,0.361337,0.0524771,-0.0264392,-0.18783
0.0559995,-0.0168721,0.361916,0.123583,-0.0653977,-0.198807
0.0488102,-0.00704737,0.359331,0.101138,-0.0943162,-0.21159
0.0413207,0.00154474,0.354533,0.0502134,-0.0738546,-0.208747
0.0333437,0.00910572,0.349842,0.0324756,0.0239132,-0.181748
0.026176,0.0149966,0.347658,0.101834,0.133133,-0.144509
0.0209172,0.0183351,0.348702,0.184667,0.169379,-0.106019
0.0184987,0.019225,0.351177,0.13587,0.137934,-0.0949788
0.0179441,0.0187407,0.352585,-0.0058698,0.0445312,-0.0971438
0.0176814,0.0175968,0.354531,-0.0761131,-0.0603441,-0.0783308
0.0175585,0.0172315,0.357563,-0.0996341,-0.122637,-0.0650576
0.0166147,0.0181888,0.361788,-0.108182,-0.0845709,-0.0521277
0.0147861,0.0211033,0.368219,-0.109534,-0.0210292,-0.0519567
0.0130645,0.0248782,0.376946,-0.0189859,0.0189065,-0.061554
0.011817,0.0283135,0.385595,0.0882176,0.0559652,-0.0715894
0.0113641,0.0308238,0.392199,0.170593,0.0424817,-0.0727561
0.0107417,0.0315997,0.395658,0.173175,-0.024104,-0.0768179
0.0104266,0.0302634,0.395677,0.137142,-0.0697353,-0.0782198
0.00993889,0.0271146,0.392118,0.125587,-0.0391958,-0.0596132
0.00924484,0.0218833,0.385548,0.155895,-0.000921239,-0.0289538
0.0084585,0.0150962,0.377323,0.101746,0.0222739,0.00317616
0.00802016,0.00762325,0.36985,-0.0349801,0.000806617,0.0285569
0.00776681,5.9533e-05,0.364208,-0.113773,-0.036082,0.0422292
0.00734993,-0.00648345,0.360783,-0.122172,-0.0529101,0.0407539
0.00670781,-0.0110515,0.357848,-0.112795,-0.0248237,0.0204782
0.00599155,-0.0143453,0.356191,-0.0562702,-0.00100564,0.00196865
0.00550385,-0.0159685,0.354423,-0.0540074,0.0338566,-0.00821196
0.00605462,-0.0170045,0.353115,-0.049359,0.0686993,-0.0270572
0.0072713,-0.0173018,0.352322,-0.0549687,0.051311,-0.0557995
0.00960044,-0.017333,0.350375,-0.013506,0.0213931,-0.0832388
0.0127905,-0.0176014,0.34783,0.0620906,0.0298825,-0.0945471
0.0164726,-0.0190085,0.34645,0.117294,0.0334017,-0.111983
0.020711,-0.0215323,0.34512,0.0510778,0.0343911,-0.127381
0.0257294,-0.0252666,0.344501,0.00677766,0.0481139,-0.147002
0.0318141,-0.0304435,0.345945,0.0630565,0.0695139,-0.167105
0.0386808,-0.0365224,0.348739,0.080832,0.0612691,-0.179289
0.046449,-0.0436808,0.350741,0.0457607,0.0326187,-0.19166
0.0543548,-0.0511018,0.351266,-0.0219988,-0.0139705,-0.185013
0.0623883,-0.0579715,0.350954,-0.103641,-0.0290737,-0.162715
0.0707613,-0.0633708,0.351509,-0.152406,0.0139611,-0.137271
0.0800287,-0.0669173,0.351939,-0.141226,0.0694708,-0.109293
0.0900372,-0.0692731,0.351459,-0.0672606,0.0842333,-0.0823029
0.100604,-0.0713315,0.349328,0.0142904,0.0195978,-0.0639395
0.111466,-0.0728886,0.345234,0.00573547,-0.0652461,-0.0499564
0.121673,-0.0746237,0.339528,-0.0356378,-0.0870658,-0.0225373
0.137905,-0.0755558,0.328509,-0.126327,-0.151543,0.0492566
